run_idx	sib_mortality	maternal_age_effect	mat_mortality	attenuation_cutoff	if_epi	if_invasion	k_s	x0_s	L_s	max_age	maternal_age_effect_quadratic_term	maternal_age_effect_vertex_x	epi_h	status	stop_reason	final_year	menopause_age_report	menopause_age_mean	dominant_allele	dominant_allele_frequency
383	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.49591342661714	-22	0.15603923740536582
384	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.72218071929281	-22	0.1323485123847944
385	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.53022049703395	-22	0.13828207121950245
386	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.685850260024964	-22	0.11814378319140839
387	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5000	>46	46.501387869088184	-21	0.1479977625416678
388	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.9149903576726	-24	0.11247193439511402
389	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.63836959870152	-22	0.12812353980737556
390	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.57567400706695	-22	0.14032148277089623
391	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.42550868785082	-24	0.11081653129724894
392	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.640159894951715	-23	0.12228281702825829
393	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.621633791503555	-23	0.12632847149809662
394	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.51644849260569	-22	0.12931472381974543
395	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.80006208827729	-21	0.11056041664787579
396	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.71363038381911	-22	0.12629459231398965
397	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.88611815004867	-23	0.13321528627338194
398	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.82540629265795	-23	0.11212219398531703
399	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.603848266281	-24	0.12077050824535591
400	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.5893017316938	-23	0.12403749153939474
401	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.700664768327364	-21	0.09793648379297645
402	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.801196343657445	-22	0.12663893653411282
403	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.55924704259346	-24	0.15331154227815286
404	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.6586999204545	-22	0.1295920259226112
405	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.667833439270225	-24	0.11227331096868833
406	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4100	>46	46.678516268987806	-25	0.10886252526088447
407	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.5499771219492	-23	0.12977292197803048
408	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.72290391992273	-21	0.12891625771337392
409	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4050	>46	46.84983664835314	-22	0.1372587540202264
410	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.74971225622673	-23	0.11327267874575066
411	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5100	>46	46.815732607310984	-23	0.1112744671865445
412	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5300	>46	46.61785069068032	-23	0.13441639919066975
413	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4050	>46	46.88135440795404	-21	0.09372977502622076
414	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.550869877581654	-22	0.13978550988458235
415	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.7553788646841	-21	0.1300733651794603
416	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.53753294780023	-24	0.12246212277068874
417	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4150	>46	46.83272837546469	-21	0.10996829107591885
418	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.6452608697943	-22	0.14897051142554746
419	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.720430336972406	-24	0.1355669439538971
420	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.42923235219879	-23	0.13614874993026724
421	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.532788794124464	-23	0.1348801580275927
422	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.71528105429826	-22	0.11951665142325578
423	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.68716390945669	-25	0.13479718844731542
424	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.60463672256575	-25	0.1285567521010001
425	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.66701086330771	-22	0.1433343400764151
426	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.70485339700122	-24	0.11046214749255076
427	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.51570092900797	-23	0.1348725243228539
428	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.62353006696212	-23	0.115672585199813
429	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5400	>46	46.597792227009165	-23	0.1675937255008606
430	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.70595722919654	-25	0.10680323302435536
431	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.57715917828068	-22	0.11612160225597214
432	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.79912045597733	-22	0.11915078125229427
433	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.74044721938218	-22	0.14656599594857211
434	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.70785247236869	-22	0.12727695915340173
435	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4000	>46	46.814580626584764	-22	0.12701791171348176
436	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	47.0429469073001	-23	0.10063205532194676
437	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.712327911582776	-23	0.1167865713408216
438	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.63988582946481	-21	0.12856720088056645
439	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4250	>46	46.65353198915627	-23	0.11511508243392016
440	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.49355208736517	-22	0.11753250237258765
441	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5250	>46	46.704482552994016	-21	0.1165283299950185
442	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.58729724475452	-22	0.13094393630636808
443	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.3274504413075	-22	0.11903684606017396
444	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4000	>46	46.96487363597397	-22	0.11316411672636927
445	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.58772771571797	-23	0.12411542052722227
446	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.710148093112814	-22	0.11990629869194411
447	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.570209873084096	-23	0.12382353295439519
448	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.69126191855749	-23	0.10397910172453523
449	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3950	>46	46.81870501695911	-22	0.09327168628104193
450	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.28253483445622	-23	0.12863144663241566
451	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4600	>46	46.75120428651661	-24	0.10203255867263172
452	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.81431233289572	-24	0.11500287944088232
453	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.50450912937699	-21	0.1263580242717953
454	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4050	>46	46.6143361051005	-22	0.09848275553250935
455	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.45920116899877	-22	0.1342995257844526
456	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5100	>46	46.57008867935345	-23	0.13591060930516533
457	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.829353940695896	-24	0.12077573179243627
458	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	5050	>46	46.73853429592273	-23	0.12222768279481493
459	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3850	>46	47.297177942285444	-24	0.08451320047438379
460	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.4903819832392	-22	0.13748809136927395
461	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.562002803154215	-23	0.1410129757433028
462	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.472586170986276	-22	0.12346589235964095
463	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.862796456039945	-22	0.11716004160202254
464	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.555009533428525	-21	0.1292154057775667
465	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4350	>46	46.82961356492574	-24	0.12014848199886936
466	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.78992997171143	-24	0.11582915715265261
467	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.56812529839585	-23	0.12731406090068945
468	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4100	>46	46.67555484284474	-25	0.10914616705713615
469	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4100	>46	47.08356365995716	-21	0.08084342865618752
470	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.638906327141214	-21	0.12759379231953502
471	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.655288981164844	-22	0.11222326394262953
472	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4950	>46	46.60606072297879	-24	0.13634093017888888
473	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3950	>46	46.86276057862048	-23	0.10774467188728652
474	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.6207025386679	-23	0.11235449456051778
475	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.72899495111614	-21	0.1093426125716637
476	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.503703970922636	-24	0.13862489237828568
477	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.678498153982915	-23	0.1326951907630974
478	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4550	>46	46.77713668036606	-22	0.1630541149030955
479	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.533925548356166	-24	0.12821822513480352
480	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.65324506801244	-22	0.11596334188065452
481	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.8639782106192	-23	0.09915278416038642
482	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4750	>46	46.57223629682422	-22	0.14194455762798597
483	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.413468484085094	-23	0.15406108639831614
484	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4850	>46	46.948733883584445	-23	0.0987251225464157
485	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.84913750635809	-21	0.12131243051644783
486	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	3950	>46	47.171527431916694	-17	0.0885036095079032
487	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.572096626544564	-25	0.12375808076912188
488	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.53321187133319	-24	0.1352235875002445
489	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4450	>46	46.805789000673194	-23	0.10389484894850963
490	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4700	>46	46.818422731054845	-23	0.13508012010476292
491	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4650	>46	46.60044415051004	-22	0.15210864970906204
492	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4200	>46	46.91773734208467	-23	0.10928699823742201
493	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4400	>46	46.71276043093292	-23	0.11121234391317764
494	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4100	>46	46.84721489489359	-24	0.09713285045195348
495	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4900	>46	46.57161079565954	-23	0.12621500350920448
496	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.910724962580375	-20	0.12311553763052537
497	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4500	>46	46.57066698639392	-23	0.1495084002121799
498	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4300	>46	46.68961741499242	-24	0.0883357760560092
499	0	0	1	0.0	0	False	NA	NA	NA	70	NA	NA	NA	failed	early_stop_failed	4800	>46	46.607390511656384	-24	0.12601757770750122
500	1	1	0	0.0	0	False	0.15	3.0	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
501	1	1	0	0.0	0	False	0.15	3.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2750	39.81214175650063	39.80577356323629	-30	0.19870461310718215
502	1	1	0	0.0	0	False	0.15	3.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.92758498970528	39.92372460641764	-30	0.2817006660371198
503	1	1	0	0.0	0	False	0.15	3.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.95107890617682	39.931876579774595	-30	0.24143760222396934
504	1	1	0	0.0	0	False	0.15	3.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2450	39.71759728128258	39.72832261955133	-30	0.21949322924818127
505	1	1	0	0.0	0	False	0.15	3.5	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2250	39.86345075881705	39.837338323353656	-30	0.20410692089741234
506	1	1	0	0.0	0	False	0.15	3.5	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.85180040353108	39.80701402465883	-30	0.2379151304503672
507	1	1	0	0.0	0	False	0.15	3.5	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.85215032673539	39.86288342250124	-30	0.2518459511284682
508	1	1	0	0.0	0	False	0.15	3.5	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.134785259824184	40.139614720746614	-30	0.23324943693262423
509	1	1	0	0.0	0	False	0.15	3.5	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2450	39.96324365755867	39.93872137315398	-30	0.2364691319147358
510	1	1	0	0.0	0	False	0.15	4.0	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2150	39.92508037871522	39.93108097860461	-30	0.24027344847125506
511	1	1	0	0.0	0	False	0.15	4.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2700	39.899554686557515	39.88184466925918	-30	0.2021273608975951
512	1	1	0	0.0	0	False	0.15	4.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2100	40.13448517196517	40.14851778739504	-30	0.2480829981879611
513	1	1	0	0.0	0	False	0.15	4.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.093059537166624	40.09323247947112	-30	0.25870040702577507
514	1	1	0	0.0	0	False	0.15	4.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.14027974157505	40.116375123267815	-30	0.24664682347866923
515	1	1	0	0.0	0	False	0.15	4.5	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2100	39.88778946484487	39.880248339509706	-30	0.23808265471192866
516	1	1	0	0.0	0	False	0.15	4.5	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2400	40.22539496866923	40.204716643072004	-30	0.2193581493843627
517	1	1	0	0.0	0	False	0.15	4.5	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2700	40.35864346225632	40.372517201621164	-30	0.18623513779181278
518	1	1	0	0.0	0	False	0.15	4.5	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2250	40.35224087016414	40.33345807183711	-30	0.2091889554281692
519	1	1	0	0.0	0	False	0.15	4.5	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.183377177133565	40.186190856391	-30	0.2600540231715426
520	1	1	0	0.0	0	False	0.15	5.0	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2250	40.059755365013146	40.031874663379654	-30	0.2040060884230561
521	1	1	0	0.0	0	False	0.15	5.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2100	40.047999928808906	40.02332717193846	-30	0.22434492972330078
522	1	1	0	0.0	0	False	0.15	5.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2200	40.15642910938812	40.181308014672844	-30	0.25694844778264886
523	1	1	0	0.0	0	False	0.15	5.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2750	40.56350259710936	40.60215445995682	-30	0.21069424626917022
524	1	1	0	0.0	0	False	0.15	5.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.13798367739706	40.1303801834952	-30	0.2650270795192497
525	1	1	0	0.0	0	False	0.2	3.0	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
526	1	1	0	0.0	0	False	0.2	3.0	1.5	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	39.153344779875454	NA	NA
527	1	1	0	0.0	0	False	0.2	3.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2300	39.94565638168579	39.939595497593075	-30	0.18336094288255356
528	1	1	0	0.0	0	False	0.2	3.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.906003346285885	39.940346719965554	-30	0.2348867746872319
529	1	1	0	0.0	0	False	0.2	3.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.1081100480467	40.08456930890375	-30	0.2768674368664225
530	1	1	0	0.0	0	False	0.2	3.5	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	39.31887819122136	NA	NA
531	1	1	0	0.0	0	False	0.2	3.5	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.06697211263956	40.07980984874854	-30	0.24806626653525343
532	1	1	0	0.0	0	False	0.2	3.5	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.868811481946516	39.85813149690756	-30	0.2605326042916742
533	1	1	0	0.0	0	False	0.2	3.5	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2050	39.91302324391127	39.92001087198946	-30	0.23260338757638518
534	1	1	0	0.0	0	False	0.2	3.5	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2100	40.0342362269583	40.07709655313707	-30	0.2565751626821981
535	1	1	0	0.0	0	False	0.2	4.0	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2150	39.736851209079845	39.760040840613826	-30	0.24948086397248118
536	1	1	0	0.0	0	False	0.2	4.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2250	39.78471367354935	39.79631433138276	-30	0.20142855415365926
537	1	1	0	0.0	0	False	0.2	4.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.760168428713435	39.72832610923853	-30	0.2368292702129221
538	1	1	0	0.0	0	False	0.2	4.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.98561567520496	39.94322176993211	-30	0.253885714238804
539	1	1	0	0.0	0	False	0.2	4.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.120329941700646	40.13540665122193	-30	0.2715189226762728
540	1	1	0	0.0	0	False	0.2	4.5	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.704320771302065	39.716695750630635	-30	0.2511226776633473
541	1	1	0	0.0	0	False	0.2	4.5	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2350	39.966120477452996	39.97634231499657	-30	0.2387809311130478
542	1	1	0	0.0	0	False	0.2	4.5	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2200	40.1860484546844	40.18540335340585	-30	0.22816740600246616
543	1	1	0	0.0	0	False	0.2	4.5	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.265938607626076	40.22427558186209	-30	0.24110710687043857
544	1	1	0	0.0	0	False	0.2	4.5	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.15718794335114	40.14835905158714	-30	0.24485652864733318
545	1	1	0	0.0	0	False	0.2	5.0	1.1	70	0.008	25.0	NA	succeed	early_stop_succeed	2300	40.105202739934356	40.062408347890496	-30	0.22483563379413873
546	1	1	0	0.0	0	False	0.2	5.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.12880335326172	40.10485719066179	-30	0.22525495158409484
547	1	1	0	0.0	0	False	0.2	5.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2650	40.19870326082854	40.202576797384694	-30	0.21199860837905646
548	1	1	0	0.0	0	False	0.2	5.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.155832621172145	40.10773452362278	-30	0.2985912290920817
549	1	1	0	0.0	0	False	0.2	5.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2300	40.27217271115758	40.25829605303719	-30	0.212542278669632
550	1	1	0	0.0	0	False	0.25	3.0	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
551	1	1	0	0.0	0	False	0.25	3.0	1.5	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
552	1	1	0	0.0	0	False	0.25	3.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2800	39.53576703277754	39.52539986747177	-30	0.20295212843083696
553	1	1	0	0.0	0	False	0.25	3.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	39.90084756435337	39.88674077026424	-30	0.2508889569514844
554	1	1	0	0.0	0	False	0.25	3.0	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2400	39.934338111859034	39.89220116506605	-30	0.19393883156850095
555	1	1	0	0.0	0	False	0.25	3.5	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	NA	NA	NA
556	1	1	0	0.0	0	False	0.25	3.5	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2350	39.76872289131848	39.731132330952875	-30	0.20807727377046922
557	1	1	0	0.0	0	False	0.25	3.5	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2300	39.68204858642258	39.69590670351746	-30	0.21897422258560706
558	1	1	0	0.0	0	False	0.25	3.5	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2200	40.127494783745824	40.12870790955596	-30	0.21390753733147336
559	1	1	0	0.0	0	False	0.25	3.5	5.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.02598727594241	40.025479398503215	-30	0.22720697421170996
560	1	1	0	0.0	0	False	0.25	4.0	1.1	70	0.008	25.0	NA	extinct	population_extinct	100000	NA	40.14174968865947	NA	NA
561	1	1	0	0.0	0	False	0.25	4.0	1.5	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.12888555193145	40.1435061701041	-30	0.24961967783070538
562	1	1	0	0.0	0	False	0.25	4.0	2.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2000	40.139226442782906	40.12271116053099	-30	0.23261106522729727
563	1	1	0	0.0	0	False	0.25	4.0	3.0	70	0.008	25.0	NA	succeed	early_stop_succeed	2100	40.1333463845366	40.12307901518141	-30	0.26076434599274095
